id,lat,lon,name,owner,pgm,type,met,currents,waterquality,dart,elev,seq
mrka2,61.082,-146.662,"Middle Rock Light, AK",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,0,
mrna2,58.198,-134.257,"Marmion Island, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,3,
mros1,33.656,-78.916,"8661070 - Springmaid Pier, SC",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.1,
mrsl1,29.441,-92.061,"Marsh Island, LA / CSI03",LSU CSI,IOOS Partners,fixed,n,n,n,n,0,
mrya2,55.099,-131.182,"Mary Island, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,4,
mtbf1,27.661,-82.594,"8726412 - Middle Tampa Bay, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
mtkn6,41.048,-71.959,"8510560 - Montauk, NY",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.1,
mukf1,25.106,-80.942,"Murray Key, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
mvxa2,58.364,-134.606,"Mendenhall Valley, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,7.6,
mwqt2,27.838,-97.05,"Ship Channel, Mission-Aransas Reserve, TX",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
mxxa2,58.301,-134.425,"MXAK Office, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,5.2,
mypf1,30.398,-81.428,"8720218 - Mayport (Bar Pilots Dock), FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,5.5,
myxc1,36.605,-121.889,"Monterrey, CA",Central and Northern California Ocean Observing System,IOOS Partners,fixed,n,n,n,n,,
mzxc1,38.035,-122.125,"9415102 - Martinez-Amorco Pier, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.1,
nabm4,46.087,-85.444,"Naubinway, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,178,
naqr1,41.578,-71.321,"T-Wharf Bottom, Narragansett Bay Reserve, RI",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
naxr1,41.637,-71.339,"Potters Cove, Narragansett Bay Reserve, RI",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,7.2,
nbba3,36.087,-114.728,Lake Mead - North Boulder Basin,National Park Service - Lake Mead National Recreation Area,IOOS Partners,buoy,y,n,n,n,328.574,
nblp1,40.137,-74.752,"8548989 - Newbold, PA",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.3,
ncdv2,38.32,-77.037,"8635027 - Dahlgren, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,5.494,
ncht2,29.726,-95.266,"8770777 - Manchester, TX ",TCOON,IOOS Partners,fixed,y,n,n,n,,
neaw1,48.367,-124.614,"9443090 - Neah Bay, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.2,
nfdf1,30.4,-81.627,"8720215 - Navy Fuel Depot, St Johns River, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,3,
nian6,43.077,-79.014,"9063012 - Niagara Intake, NY",NOS,NOS/CO-OPS,fixed,y,n,n,n,181.8,
niqs1,33.349,-79.189,"Oyster Landing, North Inlet-Winyah Bay Reserve, SC",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
niws1,33.349,-79.189,"Oyster Landing, North Inlet-Winyah Bay Reserve, SC",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,0,
njlc1,40.769,-124.239,"9418768 - North Jetty Landing, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,7.6,
nkla2,52.972,-168.855,Nikolski White Alice,Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,,
nkta2,60.683,-151.399,"9455760 - Nikiski, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,7.9,
nkxa2,58.255,-134.945,"Naked Island, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,12.2,
nlma3,35.458,-114.666,Lake Mohave - North,National Park Service - Lake Mead National Recreation Area,IOOS Partners,buoy,n,n,n,n,197.206,
nlnc3,41.361,-72.09,"8461490 - New London, CT",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.4,
nmta2,64.5,-165.43,"9468756 - Nome, Norton Sound, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.9,
noqn7,34.156,-77.85,"Research Creek, North Carolina Reserve, NC",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
noxn7,34.155,-77.851,"Research Creek, North Carolina Reserve, NC",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,4.88,
npdw3,45.291,-86.977,"Northport Pier at Death's Door, WI",NWS Central Region,IOOS Partners,fixed,n,n,n,n,178,
npqn6,41.832,-73.942,"Norrie Point, Hudson River Reserve, NY",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
npsf1,26.132,-81.807,"8725110 - Naples, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.1,
npxn6,41.831,-73.942,"Norrie Point, Hudson River Reserve, NY",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,0,
nrep1,42.258,-79.792,"Northeast Marina, PA",NWS Eastern Region,IOOS Partners,fixed,y,n,n,n,183,
nrrf1,25.338,-80.911,"North River, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,,
nstp6,-14.28,-170.688,"1770000 - Pago Pago, American Samoa",NOS,NOS/CO-OPS,fixed,n,n,n,n,1.8,
ntbc1,34.405,-119.692,"9411340 - Santa Barbara, CA ",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.6,
ntkm3,41.285,-70.096,"8449130 - Nantucket Island, MA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.2,
nuet2,27.832,-97.486,"8775244 - Nueces Bay, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
nwcl1,30.027,-90.113,"8761927 - New Canal Station, LA",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.7,
nwhc3,41.283,-72.908,"8465705 - New Haven, CT",NOS,NOS/CO-OPS,fixed,y,n,n,n,3,
nwpo3,44.613,-124.067,"Newport, OR",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,9.1,
nwpr1,41.504,-71.326,"8452660 - Newport, RI",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.2,
nwwh1,21.954,-159.353,"1611400 - Nawiliwili, HI",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.5,
obgn6,44.702,-75.494,"8311030 - Ogdensburg, NY",NOS,NOS/CO-OPS,fixed,y,n,n,n,76,
obla1,30.705,-88.04,"8737048 - Mobile State Docks, AL",NOS,NOS/CO-OPS,fixed,y,n,n,n,3,
obxc1,37.804,-122.341,"9414797 - Oakland Berth 38, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.9,
ocim2,38.328,-75.091,"8570283 - Ocean City Inlet, MD",NOS,NOS/CO-OPS,fixed,y,n,n,n,2,
ocsm2,38.338,-75.07,"Ocean City, MD",U.S. Army Corps of Engineers,IOOS Partners,other,n,n,n,n,-11,
ohbc1,33.72,-118.273,"9410660 - Los Angeles, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
oksi2,41.912,-87.624,"Oak St., Chicago, IL",Chicago Park District,IOOS Partners,fixed,y,n,n,n,179,
okxc1,37.811,-122.333,"9414776 - Oakland Berth 34, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
olcn6,43.341,-78.719,"Olcott Harbor, NY",NWS Eastern Region,IOOS Partners,fixed,y,n,n,n,75,
olsa2,52.94,-168.87,"9462450 - Nikolski, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,16.6,
omhc1,37.801,-122.33,"9414769 - Oakland Middle Harbor Met, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
oouh1,21.303,-157.865,"1612340 - Honolulu, HI",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.6,
optf1,27.858,-82.553,"8726607 - Old Port Tampa, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,11.1,
orin7,35.796,-75.548,"8652587 - Oregon Inlet Marina, NC",NOS,NOS/CO-OPS,fixed,y,n,n,n,0.8,
osgn6,43.464,-76.511,"9052030 - Oswego, NY",NOS,NOS/CO-OPS,fixed,y,n,n,n,78,
otnm4,46.87,-89.33,"Ontonagon, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,186,
ovia2,59.44,-151.72,"9455500 - Seldovia, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
owdo1,41.365,-82.505,"Darrow Road, Old Woman Creek Reserve, OH",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
owqo1,41.382,-82.514,"Lower Estuary, Old Woman Creek Reserve, OH",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
owso1,41.383,-82.514,"State Road 6, Old Woman Creek Reserve, OH",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
owxo1,41.378,-82.508,"Old Woman Creek, Old Woman Creek Reserve, OH",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,184.1,
pacf1,30.152,-85.667,"8729108 - Panama City, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.1,
pact2,27.634,-97.237,"8775792 - Packery Channel, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
paxa2,58.159,-134.178,"Point Arden, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,13.7,
pbfw1,48.464,-122.469,"Padilla Bay Farm, Padilla Bay Reserve, WA",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,1.83,
pblw1,48.556,-122.53,"Ploeg Channel, Padilla Bay Reserve, WA",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
pbpa2,58.203,-134.148,"Point Bishop, AK",NWS Alaska Region,IOOS Partners,fixed,y,n,n,n,3,
pcbf1,30.213,-85.88,"8729210 - Panama City Beach, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,7.9,
pcgt2,26.072,-97.167,"8779748 - South Padre Island CGS, TX ",TCOON,IOOS Partners,fixed,y,n,n,n,0,
pclf1,30.404,-87.211,"8729840 - Pensacola, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.8,
pclm4,47.276,-88.528,"Portage Canal, MI",NWS Central Region,IOOS Partners,fixed,n,n,n,n,196,
pcnt2,28.446,-96.396,"8773701 - Port O'Connor, Matagorda Bay, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
pcoc1,38.056,-122.039,"9415144 - Port Chicago, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.8,
pegf1,26.086,-80.116,"8722956 - Port Everglades, FL",NOS,IOOS Partners,fixed,y,n,n,n,,
pfdc1,33.735,-118.241,"9410666 - Los Angeles Pier 400, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
pfxc1,33.747,-118.215,"9410670 - Los Angeles Pier F, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
pgbp7,13.428,144.796,"1631428 - Pago Bay, Guam",NOS,NOS/CO-OPS,fixed,y,n,n,n,12.8,
pgxa2,57.016,-134.618,Point Gardner,Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,6.1,
phbp1,39.933,-75.142,"8545240 - Philadelphia, PA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.5,
pila2,59.742,-149.47,"Pilot Rock, AK",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,24,
pill1,29.179,-89.259,"8760721 - Pilottown, LA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.3,
pilm4,48.223,-88.366,"Passage Island, MI",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,195.4,
pkbw3,46.672,-92.136,"Pokegama Bay, Lake Superior Reserve, WI",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,189,
pkyf1,24.918,-80.747,"Peterson Key, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,0,
plsf1,24.693,-82.773,"Pulaski Shoals Light, FL",NDBC,NDBC Meteorological/Ocean,fixed,n,n,n,n,0,
plxa2,56.247,-134.647,"9451054 - Port Alexander, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.8,
pmaf1,27.638,-82.562,"8726384 - Port Manatee, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.4,
pmnt2,26.559,-97.424,"8778490 - Port Mansfield, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
pngw3,46.792,-91.386,"Port Wing, WI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,184,
pnlm4,45.968,-85.869,"9087096 - Port Inland, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,179,
pnlm6,30.368,-88.563,"8741533 - Pascagoula NOAA Lab, MS",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
poro3,42.739,-124.498,"9431647 - Port Orford, OR",NOS,NOS/CO-OPS,fixed,y,n,n,n,6.4,
port2,29.867,-93.931,"8770475 - Port Arthur, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
pota2,61.06,-146.7,"Potato Point, AK",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,7,
ppta1,30.279,-87.556,"Perdido Pass, AL",Dauphin Island Sea Lab,IOOS Partners,fixed,n,n,n,n,0,
pptm2,38.134,-76.533,"8578240 - Piney Point, MD",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
ppxc1,37.906,-122.365,"9414847 - Point Potrero, Richmond, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
prda2,70.4,-148.527,"9497645 - Prudhoe Bay, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
prim4,45.357,-83.492,"Presque Isle Light, MI",NWS Central Region,IOOS Partners,fixed,n,n,n,n,184,
prjc1,33.733,-118.186,"9410665 - Los Angeles Pier J, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
prta2,58.411,-134.955,"Point Retreat, AK",NWS Alaska Region,IOOS Partners,fixed,y,n,n,n,30,
prur1,41.605,-71.304,"8452314 - Sandy Point, Prudence Island, RI",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.7,
pryc1,37.996,-122.977,"9415020 - Point Reyes, CA",NOS,NOS/CO-OPS,fixed,n,n,n,n,0,
psbc1,38.04,-121.887,"9415115 - Pittsburg (Suisun Bay), CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
psbm1,44.905,-66.983,"8410140 - Eastport, ME",NOS,NOS/CO-OPS,fixed,y,n,n,n,6.7,
pscm4,43.42,-82.54,"Port Sanilac, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,190,
pslc1,35.169,-120.754,"9412110 - Port San Luis, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
pstl1,28.932,-89.407,"8760922 - Pilot's Station East, SW Pass, LA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.6,
pstn6,42.691,-79.048,"9063028 - Sturgeon Point, NY",NOS,NOS/CO-OPS,fixed,y,n,n,n,179.18,
psxc1,33.768,-118.226,9410692 - Los Angeles Pier S,NOS,NOS/CO-OPS,fixed,y,n,n,n,,
ptac1,38.955,-123.741,"Point Arena, CA",NDBC,NDBC Meteorological/Ocean,fixed,n,n,n,n,17.4,
ptat2,27.826,-97.051,"Port Aransas, TX",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,0,
ptaw1,48.125,-123.441,"9444090 - Port Angeles, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.8,
ptbm6,30.213,-88.505,"8741003 - Petit Bois Island, Port of Pascagoula, MS",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
ptcr1,41.638,-71.34,"8452951 - Potter Cove, Prudence Island, RI",NOS,NOS/CO-OPS,fixed,y,n,n,n,12,
ptgc1,34.577,-120.648,"Point Arguello, CA",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,32.3,
ptim4,46.485,-84.631,"9099004 - Point Iroquois, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,185,
ptit2,26.061,-97.215,"8779770 - Port Isabel, TX",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.2,
ptla2,58.346,-134.752,"Portland Island, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,3,
ptoa1,30.671,-88.031,"8737005 - Pinto Island, AL",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.3,
ptrp4,18.367,-67.251,"Puntas Rincon, PR",Caribbean Integrated Coastal Ocean Observing System (CarICoos),IOOS Partners,fixed,y,n,n,n,,
ptww1,48.111,-122.76,"9444900 - Port Townsend, WA",NOS,NOS/CO-OPS,fixed,y,n,n,n,5.1,
pvdr1,41.786,-71.383,"8453662 - Providence Visibility, RI",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.869,
pvgf1,26.092,-80.109,"Port Everglades Channel, FL",Integrated Coral Observing Network (ICON),IOOS Partners,fixed,n,n,n,n,3,
pwaw3,43.388,-87.867,"Port Washington, WI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,178,
pxac1,33.764,-118.265,"9410690 - Los Angeles Berth 161, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,,
pxoc1,37.798,-122.393,"9414311 - San Francisco Pier 1, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
pxsc1,37.803,-122.397,"9414296 - Pier 17, San Francisco Bay, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.54,
qptr1,41.586,-71.407,"8454049 - Quonset Point, RI",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.6,
rckm4,46.264,-84.191,"9076024 - Rock Cut, MI",NOS,NOS/CO-OPS,fixed,y,n,n,n,179.6,
rcmc1,37.923,-122.41,"9414863 - Richmond, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.9,
rcpt2,28.024,-97.048,"8774770 - Rockport, TX",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.4,
rcrn6,43.269,-77.626,"9052058 - Rochester, NY",NOS,NOS/CO-OPS,fixed,y,n,n,n,76.7,
rdda2,67.575,-164.067,"9491094 - Red Dog Dock, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,7.3,
rdyd1,39.558,-75.572,"8551910 - Reedy Point, DE",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.3,
rixa2,58.177,-135.052,"Rocky Island, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,13.7,
rkqf1,26.027,-81.734,"Lower Henderson Creek, Rookery Bay Reserve, FL",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
rkxf1,26.05,-81.701,"Upper Henderson Creek, Rookery Bay Reserve, FL",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,3,
rlit2,26.262,-97.285,"8779280 - Realitos Peninsula, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
rlot2,29.515,-94.513,"8770971 - Rollover Pass, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
roam4,47.867,-89.313,"Rock of Ages, MI",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,183.5,
robn4,40.657,-74.065,"8530973 - Robbins Reef, NJ",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
rplv2,37.538,-76.014,"8632837 - Rappahannock Light, VA",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
rprn6,43.263,-77.598,"Rochester Coast Guard, NY",NWS Eastern Region,IOOS Partners,fixed,y,n,n,n,75,
rsjt2,26.801,-97.471,"8777812 - Rincon del San Jose, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
rtat2,27.84,-97.072,"8775237 - Port Aransas, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
rtyc1,37.507,-122.212,"9414523 - Redwood City, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.1,
ryec1,38.184,-122.014,Second Mallard,National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
sacv4,19.174,-96.093,"Sacrifice Island, Mexico",EPA & Mexican Government Cooperative Program,International Partners,fixed,n,n,n,n,,
sanf1,24.456,-81.877,"Sand Key, FL",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,0,
sapf1,27.761,-82.627,"8726520 - St. Petersburg, Tampa Bay, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.5,
saqg1,31.418,-81.296,"Lower Duplin, Sapelo Island Reserve, GA",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
sauf1,29.857,-81.265,"St. Augustine, FL",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,8.8,
saxg1,31.418,-81.296,"Marsh Island, Sapelo Island Reserve, GA",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,4.57,
sbbn2,36.05,-114.748,Lake Mead - South Boulder Basin,National Park Service - Lake Mead National Recreation Area,IOOS Partners,buoy,y,n,n,n,328.574,
sbeo3,44.625,-124.045,"9435380 - South Beach, OR",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.4,
sbio1,41.629,-82.841,"South Bass Island, OH",NDBC,NDBC Meteorological/Ocean,fixed,n,n,n,n,176.8,
sblm4,43.81,-83.72,"Saginaw Bay Light #1, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,180,
scld1,39.085,-75.461,"Scotton Landing, Delaware Reserve, DE",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
scqc1,38.001,-122.46,"China Camp, San Francisco Bay Reserve, CA",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
scqn6,42.046,-73.911,"Stony Creek, Hudson River Reserve, NY",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
scxa2,58.205,-134.646,"Scull Island, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,15.2,
sdbc1,32.714,-117.174,"9410170 - San Diego, CA",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
sdhn4,40.467,-74.009,"8531680 - Sandy Hook, NJ",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.9,
sdia2,58.277,-134.389,"South Douglas, AK",NWS Alaska Region,IOOS Partners,fixed,y,n,n,n,4,
sdrt2,28.407,-96.712,"8773037 - Seadrift, TX",TCOON,IOOS Partners,fixed,y,n,n,n,0,
sefo3,46.204,-123.759,SATURN Estuary Station #04 at Mott Basin,Center for Coastal Margin Observation and Prediction,IOOS Partners,fixed,n,n,y,n,0,
seqa2,59.441,-151.721,"Seldovia Deep, Katchemak Bay Reserve, AK",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
seto3,46.2,-123.941,SATURN Estuary Station #03,Center for Coastal Margin Observation and Prediction,IOOS Partners,fixed,n,n,y,n,0,
sfxc1,38.2,-122.026,"Rush Ranch, San Francisco Bay Reserve, CA",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,2.74,
sgnt2,28.771,-95.617,"8772985 - Sargent, TX",TCOON,IOOS Partners,fixed,y,n,n,n,,
sgnw3,43.749,-87.693,"Sheboygan, WI",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,175.9,
sgof1,29.408,-84.858,"Tyndall AFB Tower C (N4), FL",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,0,
shbl1,29.868,-89.673,"8761305 - Shell Beach, LA",NOS,NOS/CO-OPS,fixed,y,n,n,n,0,
shpf1,30.058,-84.291,"SHP - Shell Point, FL",COMPS (University of South Florida),IOOS Partners,fixed,y,n,n,n,0,
shxa2,57.055,-135.349,"Sitka Harbor, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,4.6,
sipf1,27.862,-80.445,"Sebastian Inlet State Park North Jetty, FL",Florida Institute of Technology,IOOS Partners,fixed,y,n,y,n,10.06,
sisa2,58.177,-135.259,"Sisters Island, AK",NWS Alaska Region,IOOS Partners,fixed,y,n,n,n,15.25,
sisw1,48.321,-122.831,"Smith Island, WA",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,0,
sjnp4,18.459,-66.116,"9755371 - San Juan, La Puntilla, San Juan Bay, PR",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.3,
sjom4,42.098,-86.494,"St. Joseph, MI",NWS Central Region,IOOS Partners,fixed,y,n,n,n,182,
sjsn4,39.305,-75.377,"8537121 - Ship John Shoal, NJ",NOS,NOS/CO-OPS,fixed,y,n,n,n,6.3,
skcf1,27.921,-82.445,"8726671 - Sparkman Channel Entrance, FL",NOS,NOS/CO-OPS,fixed,y,n,n,n,7.3,
skqn6,42.017,-73.915,"Saw Kill, Hudson River Reserve, NY",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
skta2,59.45,-135.327,"9452400 - Skagway, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,6.4,
skxa2,59.448,-135.326,"Skagway MXAK, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,4.6,
slim2,38.321,-76.452,"8577330 - Solomons Island, MD",NOS,NOS/CO-OPS,fixed,y,n,n,n,1.5,
slmn2,35.389,-114.621,Lake Mohave - South,National Park Service - Lake Mead National Recreation Area,IOOS Partners,buoy,n,n,n,n,197.206,
sloo3,43.296,-124.311,"Elliot Creek - South Slough Reserve, OR",National Estuarine Research Reserve System,NERRS,fixed,n,n,y,n,,
slvm5,47.278,-91.27,"Silver Bay, MN",NWS Central Region,IOOS Partners,fixed,y,n,n,n,195,
slxa2,55.34,-131.644,"Salmon Landing, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,6.7,
smkf1,24.628,-81.109,"Sombrero Key, FL",NDBC,NDBC Meteorological/Ocean,fixed,n,n,n,n,0,
snda2,55.336,-160.502,"9459450 - Sand Point, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,3.6,
sndp5,28.215,-177.361,"1619910 - Sand Island, Midway Islands",NOS,NOS/CO-OPS,fixed,y,n,n,n,2.2,
snto3,43.279,-124.318,"Tom's Creek, South Slough Reserve, OR",National Estuarine Research Reserve System,NERRS,fixed,y,n,n,n,3.6,
soqo3,43.317,-124.322,"Valino Island, South Slough Reserve, OR",National Estuarine Research Reserve System,NERRS,fixed,n,n,n,n,,
spgf1,26.704,-78.995,"Settlement Point, GBI, Bahamas",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,1.5,
spll1,28.867,-90.483,"South Timbalier Block 52, LA / CSI06",LSU CSI,IOOS Partners,fixed,n,n,n,n,0,
sptm4,44.713,-83.273,"Sturgeon Point Light, MI",NWS Central Region,IOOS Partners,fixed,n,n,n,n,184,
sraw1,45.572,-122.379,"SATURN River Station #08, Camas, WA",Center for Coastal Margin Observation and Prediction,IOOS Partners,fixed,n,n,n,n,,
sref1,25.352,-81.1,"Shark River, FL",Everglades National Park,IOOS Partners,fixed,y,n,y,n,,
srfw1,46.185,-123.188,SATURN River Station #05,Center for Coastal Margin Observation and Prediction,IOOS Partners,fixed,n,n,n,n,,
srlm4,45.773,-84.137,"Spectacle Reef Light, MI",GLERL,IOOS Partners,fixed,y,n,n,n,177,
srst2,29.683,-94.033,"Sabine Pass, TX",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,0.7,
ssbn7,33.838,-78.484,Sunset Beach Nearshore Waves (SUN2WAVE),CORMP,IOOS Partners,buoy,n,n,n,n,0,
stdm4,47.184,-87.225,"Stannard Rock, MI",NDBC,NDBC Meteorological/Ocean,fixed,y,n,n,n,182.9,
stxa2,57.116,-135.391,"Sitka AML, AK",Marine Exchange of Alaska,IOOS Partners,fixed,y,n,n,n,10.7,
svnm4,42.401,-86.288,"South Haven Light, South Haven, MI",GLERL,IOOS Partners,fixed,y,n,n,n,176,
swla2,60.12,-149.427,"9455090 - Seward, AK",NOS,NOS/CO-OPS,fixed,y,n,n,n,4.7,
